"Timestamp","Sources","Authors","Content","Opinions","Tags","Link","Classification"
"2015-06-12 06:20:01","FanPage: Ezequiel Lavezzi","Yani Piu","Potrilllooooooo.","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614768681959685","M"
"2015-06-12 07:02:10","FanPage: Ezequiel Lavezzi","Miguel Chambi","simplemente una cosa.... yo ti vi jugar en tus mejores tiempos, ti vi cuando ponías huevo para recuperar una pelota y llevarla hasta el arco del rival, no importa si vos no hiciste el gol. hoy en día para la gente, la figura del equipo es aquel que demuestra todo lo que puede hacer por el equipo en este caso por su país. hacelo por nosotros que nosotros daríamos la vida por estar en tu lugar","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614774251959128","M"
"2015-06-12 07:13:23","FanPage: Ezequiel Lavezzi","Julieta Estigarribia","Bello!!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614775665292320","M"
"2015-06-12 07:33:47","FanPage: Ezequiel Lavezzi","Soledad Igartua","Te amooooo!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614778885291998","M"
"2015-06-12 08:11:33","FanPage: Ezequiel Lavezzi","Noemi Armas","Pochito   goles  porfi!!!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614785531958000","M"
"2015-06-12 08:31:52","FanPage: Ezequiel Lavezzi","Norma Decker","Me encantó!!!! Tiene mucha fuerza (la imagen) jaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614789358624284","M"
"2015-06-12 08:37:56","FanPage: Ezequiel Lavezzi","Vanesa Montepa","Genio!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614790591957494","M"
"2015-06-12 09:03:58","FanPage: Ezequiel Lavezzi","Flaca Pelletier","Eres hermoso","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614563058646914?comment_id=614797955290091","M"
"2015-06-12 10:02:20","Twitter: @PochoLavezzi","PEKEÑA✌","Se termina la práctica de @Argentina. Últimos movimientos para @marcosrojo5, @PochoLavezzi, Di María y compañía. http://t.co/Clyvd2Cn92","Objective","","http://twitter.com/Ramirez_Ailin/statuses/609360084808937473","M"
"2015-06-12 10:00:06","Twitter: @PochoLavezzi","Die ♒","Salió el clásico rosarino nomas!! #fideo #paton #play #nosotrosmiramos #siemprebuenaonda https://t.co/sL8HItr1iW","Objective","","http://twitter.com/diegoeriveras/statuses/609359521878773760","M"
"2015-06-12 09:12:15","Twitter: @PochoLavezzi","Luuuu ☆","#CopaAmérica Otra perlita del backstage de @PochoLavezzi de la grabación para la TV oficial. https://t.co/BNgd6evHBb","Objective","","http://twitter.com/LuuuuChavez/statuses/609347482791878656","M"
"2015-06-12 06:53:06","Twitter: @PochoLavezzi","ste veron/gestora","@PochoLavezzi q lindosss","Objective","","http://twitter.com/veronstella/statuses/609312465374040064","M"
"2015-06-11 22:47:45","FanPage: Ezequiel Lavezzi","Ezequiel Lavezzi","Salió el clásico rosarino nomás!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962","A"
"2015-06-12 10:55:49","Twitter: @PepsiArgentina","mauro","El Pocho sabe. http://t.co/7IITVkzHZp","Objective","","http://twitter.com/MauroCodaglio14/statuses/609373544628244480","M"
"2015-06-12 10:42:52","Twitter: @PepsiArgentina","Juan Ontiveros","El Pocho sabe. http://t.co/7IITVkzHZp","Objective","","http://twitter.com/juanontiok/statuses/609370285012332544","M"
"2015-06-12 10:41:57","Twitter: @PepsiArgentina","❤PIEL~MORENA ❤","El Pocho sabe. http://t.co/7IITVkzHZp","Objective","","http://twitter.com/gachy_river/statuses/609370055839772672","M"
"2015-06-12 10:21:11","Twitter: @PepsiArgentina","Juan Sebastian Ruiz","El @PochoLavezzi regala su disfraz de #PochoBombero. Sí, el mismo que usó para esta foto. http://t.co/rXfEvr56PV","Objective","","http://twitter.com/JuanSeb02807/statuses/609364828503863296","M"
"2015-06-12 10:18:33","Twitter: @PepsiArgentina","argentina vieja","El Pocho sabe. http://t.co/7IITVkzHZp","Objective","","http://twitter.com/zxynboludo/statuses/609364164969111552","M"
"2015-06-11 23:11:42","FanPage: Ezequiel Lavezzi","Mariel Interliggi","Hay me encanto!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/613951522041401?comment_id=614686581967895","M"
"2015-06-11 23:40:26","FanPage: Ezequiel Lavezzi","Janet Stones","Sos hermoso Pocho! 💜💜💜","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/613951522041401?comment_id=614694455300441","M"
"2015-06-11 22:48:33","FanPage: Ezequiel Lavezzi","Elver Gomez Torba","grande di maria","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614673081969245","M"
"2015-06-11 22:48:33","FanPage: Ezequiel Lavezzi","Julieta Bustos","Di Maria♥","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614673085302578","M"
"2015-06-11 22:48:40","FanPage: Ezequiel Lavezzi","Hadar Segal","Amitai Kadar","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614673138635906","M"
"2015-06-11 22:49:00","FanPage: Ezequiel Lavezzi","Emerson Carrillo","Grande Di maria :)","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614673995302487","M"
"2015-06-11 22:49:32","FanPage: Ezequiel Lavezzi","German Cerpa","Pocho queres que te baile??","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614674355302451","M"
"2015-06-11 22:49:34","FanPage: Ezequiel Lavezzi","Luciana Viejas Locas","Mmmmmm ala pley les gano 😜","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614674401969113","M"
"2015-06-11 22:49:37","FanPage: Ezequiel Lavezzi","Mati Felice","No podes perder canalla!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614674421969111","M"
"2015-06-11 22:49:53","FanPage: Ezequiel Lavezzi","Laprovitera Mariana","Vamos chicos!! Vamos Argentina Carajo!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614674645302422","M"
"2015-06-11 22:49:59","FanPage: Ezequiel Lavezzi","Gonzalo Arguello","jajajjajajajajajaj ese 4 a 0 no se olvida mas ♪♫","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614674738635746","M"
"2015-06-11 22:50:23","FanPage: Ezequiel Lavezzi","Sofia Rossi","Ay mis amores *:* <3","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614674998635720","M"
"2015-06-11 22:50:38","FanPage: Ezequiel Lavezzi","Pao Ruiz","Pocho TAS hermoso ;*","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675158635704","M"
"2015-06-11 22:50:49","FanPage: Ezequiel Lavezzi","Jhoan Castaño","Apa' grandes! Jueguen un psg vs united","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675265302360","M"
"2015-06-11 22:50:50","FanPage: Ezequiel Lavezzi","Andre Ruiz","Lindooooooi","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675278635692","M"
"2015-06-11 22:50:50","FanPage: Ezequiel Lavezzi","Juan Cervantes","ver el video Completo de esta noticia Aqui en link azul http://goo.gl/gQ1HOj","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675295302357","M"
"2015-06-11 22:51:02","FanPage: Ezequiel Lavezzi","Gloria Chiani","Bombonazooo..vamos argentinaaaaaa..","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675365302350","M"
"2015-06-11 22:51:10","FanPage: Ezequiel Lavezzi","Maria Dora Rivero","Belloooooooo","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675448635675","M"
"2015-06-11 22:51:16","FanPage: Ezequiel Lavezzi","Marcelo Torrez","Que Grosos Angelito, Milton y El Paton...!!!. Que gane el mejor equipo... :P","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675505302336","M"
"2015-06-11 22:51:22","FanPage: Ezequiel Lavezzi","JuanSe Callero","Grosoooo","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675565302330","M"
"2015-06-11 22:51:27","FanPage: Ezequiel Lavezzi","Emanuel Cardozo","Casco trae alfajores","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675645302322","M"
"2015-06-11 22:51:30","FanPage: Ezequiel Lavezzi","Linn Newells","Geniossssss! Paton <3","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675678635652","M"
"2015-06-11 22:51:36","FanPage: Ezequiel Lavezzi","Federico Corazza","nunca una play 2 , no ?","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675781968975","M"
"2015-06-11 22:51:41","FanPage: Ezequiel Lavezzi","Luciana Vilar","Los rosarinos somos los mejores....","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675821968971","M"
"2015-06-11 22:51:44","FanPage: Ezequiel Lavezzi","Nancyy Lezcano","Geniosssssss....vamos argentinaaaaaaaaa.","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675861968967","M"
"2015-06-11 22:51:53","FanPage: Ezequiel Lavezzi","Martin González","el mejor clasico RIVER vs Voca (Y)","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614675965302290","M"
"2015-06-11 22:51:56","FanPage: Ezequiel Lavezzi","Ana Beatriz Jor","cariños a todos en especial al comodorense pablito ruiz","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614676001968953","M"
"2015-06-11 22:52:44","FanPage: Ezequiel Lavezzi","Luciano Ezequiel","JAJAJAJAJAJAJAJAJA nob el mas descansado del interior !","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614676601968893","M"
"2015-06-11 22:53:08","FanPage: Ezequiel Lavezzi","Agustin Jerez","Un bardo de gatoss","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614676818635538","M"
"2015-06-11 22:53:20","FanPage: Ezequiel Lavezzi","Nicolas Carballo","Casco es Gimnasia Pocho!!! Hay q traer la copa!!! Milton saludá al publo tripero papá!!! De qué clásico me hablás!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614676975302189","M"
"2015-06-11 22:53:29","FanPage: Ezequiel Lavezzi","Roger Leal","Felipe Casallas ... Lavezzi dile a la seleccion ... que me agreguen en PS4  jajaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677038635516","M"
"2015-06-11 22:53:34","FanPage: Ezequiel Lavezzi","Farid Moramarco","Cerra el ojete puto","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677108635509","M"
"2015-06-11 22:53:39","FanPage: Ezequiel Lavezzi","Alexandre Scalambrine","Natan Guedes esses cara joga bm sera","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677158635504","M"
"2015-06-11 22:53:41","FanPage: Ezequiel Lavezzi","Eva Reina","hermoso","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677178635502","M"
"2015-06-11 22:53:42","FanPage: Ezequiel Lavezzi","Monica Morales","bien chicosss !!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677191968834","M"
"2015-06-11 22:53:47","FanPage: Ezequiel Lavezzi","Rocio Cervo","Vamos muchachos!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677238635496","M"
"2015-06-11 22:53:47","FanPage: Ezequiel Lavezzi","Jorge Luis","jajaj re trauma jajaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677241968829","M"
"2015-06-11 22:53:57","FanPage: Ezequiel Lavezzi","Maria Elvira Valdez","Hola saludos desde Guatemala una pregunta a q hora juegan el sabado? Le voy siempre a la Albiceleste.. Suerteeeee","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677355302151","M"
"2015-06-11 22:54:06","FanPage: Ezequiel Lavezzi","Aye Kompare","Vamos central!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677415302145","M"
"2015-06-11 22:54:14","FanPage: Ezequiel Lavezzi","Jiovani Castañon Cruz","El patón es un porterazo","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677485302138","M"
"2015-06-11 22:54:24","FanPage: Ezequiel Lavezzi","Emmanuel Heredia","El Borracho Cirueloss","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677601968793","M"
"2015-06-11 22:54:30","FanPage: Ezequiel Lavezzi","Agustina Paez","Mis amores!!!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677638635456","M"
"2015-06-11 22:54:39","FanPage: Ezequiel Lavezzi","Priscila Noemi Huerta Nicastro","Dios!!! Sos la perfección <3","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677735302113","M"
"2015-06-11 22:54:41","FanPage: Ezequiel Lavezzi","Gerardinho Perezinho Jr.","Humberto Lara Peréz","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677781968775","M"
"2015-06-11 22:54:45","FanPage: Ezequiel Lavezzi","Eder Reyes","el sabado tienen q ganar vamos argentina vamos por la copa america","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614677831968770","M"
"2015-06-11 22:55:07","FanPage: Ezequiel Lavezzi","El Jura","El clasico lo gano central... pero al final el torneo se lo lleva newells","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678091968744","M"
"2015-06-11 22:55:18","FanPage: Ezequiel Lavezzi","Abdelrhman Shams Hamed","اوووه لفيتزي ابابابابابابا 😂🙈🙉","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678151968738","M"
"2015-06-11 22:55:34","FanPage: Ezequiel Lavezzi","Lisan Rievaj","Cuando quieran nos juntamos jugar un partido :p","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678258635394","M"
"2015-06-11 22:55:39","FanPage: Ezequiel Lavezzi","Rafael Iglesia","No se junten con los pechos.","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678315302055","M"
"2015-06-11 22:55:56","FanPage: Ezequiel Lavezzi","Julieta Rodriguez","Pocho no podes estar tan. bueno! !!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678451968708","M"
"2015-06-11 22:56:07","FanPage: Ezequiel Lavezzi","Julia Padilla","Pocho sos un bombon","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678541968699","M"
"2015-06-11 22:56:42","FanPage: Ezequiel Lavezzi","Ivanna Lopez","Pochin Te Amo Loco Lindo, saludos desde Jujuy.","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678781968675","M"
"2015-06-11 22:56:43","FanPage: Ezequiel Lavezzi","Geraldine Rocio","Capooooooos !!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678798635340","M"
"2015-06-11 22:56:56","FanPage: Ezequiel Lavezzi","Sola Voy","horribleeeeesssssssssssss","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678905301996","M"
"2015-06-11 22:57:02","FanPage: Ezequiel Lavezzi","Melisa Vanina Romanello","Vamos el canayaaaa!!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614678985301988","M"
"2015-06-11 22:57:10","FanPage: Ezequiel Lavezzi","SeeBz Flores","JAJAJAJAJAJ groosoo pocho y Dimaaa :D","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679091968644","M"
"2015-06-11 22:57:38","FanPage: Ezequiel Lavezzi","Neyra Emanuel","El pocho y el kun lo unico mejor q hacen es sacarse selfies  jajajaja en la canchaa ni traspiran la camiseta!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679401968613","M"
"2015-06-11 22:57:44","FanPage: Ezequiel Lavezzi","Pelu Pereyra","cuando quieran pasen x morrison les jugamos Joni Compiani","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679471968606","M"
"2015-06-11 22:57:50","FanPage: Ezequiel Lavezzi","Maru Central","Central y nada mas 💛💙","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679511968602","M"
"2015-06-11 22:57:50","FanPage: Ezequiel Lavezzi","Reynaldo Garcia","No hay ligaaaa, no la consigo Víctor","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679515301935","M"
"2015-06-11 22:57:50","FanPage: Ezequiel Lavezzi","Nelson Manzanares Reyes","Nahuel 😍😍","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679521968601","M"
"2015-06-11 22:57:59","FanPage: Ezequiel Lavezzi","Melu Barbona","Amo A Di Maria! Sos Un Grande ♥","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679578635262","M"
"2015-06-11 22:58:06","FanPage: Ezequiel Lavezzi","Francisco Luis Della Vedova","Vamo q a Paraguay le llenamos la canasta q no juegan nada","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679681968585","M"
"2015-06-11 22:58:10","FanPage: Ezequiel Lavezzi","Enzzoo Planiscig Mendoza","Vecino suerte para el partido !! Milton","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679738635246","M"
"2015-06-11 22:58:16","FanPage: Ezequiel Lavezzi","Gladys Mazzeo","el sabado a demostrar lo que es el futbol!!!!fiel admiradora de la Seleccion Argentina","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614679778635242","M"
"2015-06-11 22:59:07","FanPage: Ezequiel Lavezzi","Lucas Bogarin","Idooolos.. Que envidia, jugar en la selección.. Disfruten y dejen todo, por nosotros los futboleros que no pudimos llegar... Gracias totales! Vamos pocho que robas winner jaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614680248635195","M"
"2015-06-11 22:59:19","FanPage: Ezequiel Lavezzi","Lili Zalazar","hermoso Pochoooo! ahi quien gana??","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614680338635186","M"
"2015-06-11 22:59:29","FanPage: Ezequiel Lavezzi","Seba Neuendorf","son unos genios ídolos ...!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614680418635178","M"
"2015-06-11 23:00:25","FanPage: Ezequiel Lavezzi","Mario Alberto Funes","Grande Pocho, enseñale a los pechos jajaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614680911968462","M"
"2015-06-11 23:00:35","FanPage: Ezequiel Lavezzi","Ricardo Sosa","Vamos fideo! ! el triste de messi seguro abandono como de costumbre los pingüinos pecho frio!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681035301783","M"
"2015-06-11 23:00:37","FanPage: Ezequiel Lavezzi","Yesy Leal","Hermosooo pochooooo <3","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681041968449","M"
"2015-06-11 23:00:46","FanPage: Ezequiel Lavezzi","Pablo Fernandess","Que mal la pasan ... Demuestren lo q tienen q demostrar cn la camiseta .","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681125301774","M"
"2015-06-11 23:01:07","FanPage: Ezequiel Lavezzi","Nancy Osorno Tejeda","que grande que bello?","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681355301751","M"
"2015-06-11 23:01:07","FanPage: Ezequiel Lavezzi","Jovanny Miguel Ramirez Henriquez","Fifa 15 . PS4. 🎮🎮🎮","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681358635084","M"
"2015-06-11 23:01:47","FanPage: Ezequiel Lavezzi","Pitu Guerrero Canalla","No le hagas 4 xq abandonan Jaja abrazo","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681671968386","M"
"2015-06-11 23:02:02","FanPage: Ezequiel Lavezzi","Marybel Millalonco Guajardo","Di maria el mejor","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681785301708","M"
"2015-06-11 23:02:31","FanPage: Ezequiel Lavezzi","Aylén Paz","Que vidita la de ustedes jujuju . Grande Pochito ❤.❤. Vamos Argentina.! Vamos que ganamos el sabado..","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614681985301688","M"
"2015-06-11 23:02:34","FanPage: Ezequiel Lavezzi","Georgina Ricci","Dale newells dale.. 😉","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614682005301686","M"
"2015-06-11 23:02:45","FanPage: Ezequiel Lavezzi","Yesi Lazarte","Que hermoso el Pocho Lavezi","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614682091968344","M"
"2015-06-11 23:03:14","FanPage: Ezequiel Lavezzi","Carito Gauna","Lindos <3 😍","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614682351968318","M"
"2015-06-11 23:04:21","FanPage: Ezequiel Lavezzi","Valeria Ramirez","Que lindoooo verlos chicos besos a montones","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614682971968256","M"
"2015-06-11 23:04:32","FanPage: Ezequiel Lavezzi","Sylvia Miranda","Que bello eres... linda foto..acá en Ecuador con dolor de cabeza...una porquería de Presidente!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614683058634914","M"
"2015-06-11 23:04:58","FanPage: Ezequiel Lavezzi","Na Ru","Muchachos vamos con todo el sábado!!!!!!! Alentandolos a full","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614683221968231","M"
"2015-06-11 23:06:55","FanPage: Ezequiel Lavezzi","Leo Canaya","En mi nombre está el nombre de mi ciudad. El tuyo no se lo que es. Sos tan puto que hace 100 años llevas puesto un nombre en inglés","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614684165301470","M"
"2015-06-11 23:06:59","FanPage: Ezequiel Lavezzi","Ãĥmĕð Îbŕåĥĭm MèŊêčŷ","fifa  2015 <3","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614684195301467","M"
"2015-06-11 23:07:14","FanPage: Ezequiel Lavezzi","Dem Verratti","Grande FIFA live","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614684928634727","M"
"2015-06-11 23:07:17","FanPage: Ezequiel Lavezzi","Sebastian Farias","depende cual juego hay clásico,  en los últimos juegos. . los equipos de la ' B ' nacional no están","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614684958634724","M"
"2015-06-11 23:07:31","FanPage: Ezequiel Lavezzi","Flor Bonalumi","Bonitoooo 😍😍😘","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614685091968044","M"
"2015-06-11 23:07:36","FanPage: Ezequiel Lavezzi","Hernán M. Arias","Esa Pocho y angelito canallones","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614685145301372","M"
"2015-06-11 23:08:24","FanPage: Ezequiel Lavezzi","Dani Venturi","Mucha suerte en la Copa genios! Vamos Argentina!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614685405301346","M"
"2015-06-11 23:09:44","FanPage: Ezequiel Lavezzi","Nicolas Monserrat","Que mal la pasan estos pibeees !!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614685808634639","M"
"2015-06-11 23:09:48","FanPage: Ezequiel Lavezzi","Daniel Americo Juarez","DALE SEX SIMBOL","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614685855301301","M"
"2015-06-11 23:09:53","FanPage: Ezequiel Lavezzi","Leandro Ariel Barreto","VAMO CANAYA!!!","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614685878634632","M"
"2015-06-11 23:10:32","FanPage: Ezequiel Lavezzi","David Everlong","Que bueno! Estaria bueno que ganen algo en la realidad y no sean puro humo igual que siempre no?...","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614686175301269","M"
"2015-06-11 23:10:40","FanPage: Ezequiel Lavezzi","Bren Novillo FD","miamorrrrr","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614686271967926","M"
"2015-06-11 23:10:57","FanPage: Ezequiel Lavezzi","Gonza Quintiliani","Genio, sos mi idolo pocho, suerte a todos en la copa america","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614686358634584","M"
"2015-06-11 23:11:23","FanPage: Ezequiel Lavezzi","Acosta Edgar","Rosarinos COME GATOS ajajjjajajajaj!! Che se come al horno? Buee si quieren me cuentan jajajajjajajajajajaj gateros jajajaj","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614686431967910","M"
"2015-06-11 23:12:12","FanPage: Ezequiel Lavezzi","Carlos Alberto Sanchez","Jajajajajaajaajajjaajj naaa que buen chiste jajajja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614686721967881","M"
"2015-06-11 23:13:21","FanPage: Ezequiel Lavezzi","Julio Pinchuu","Suerte muchachos.el sabado.y ese clasico espero ke se tomen un buen fernet..jaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614686985301188","M"
"2015-06-11 23:13:50","FanPage: Ezequiel Lavezzi","Marian Barreto","Lindo ojala algun dia pueda conoserte idolo","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614687105301176","M"
"2015-06-11 23:14:42","FanPage: Ezequiel Lavezzi","Tutee Central","Jajja olvídate sale clásico verduga","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614687351967818","M"
"2015-06-11 23:14:51","FanPage: Ezequiel Lavezzi","Leonella ʚïɞ","Pablo y pachu  y el salame de Sancho... aaamm altos idolos!! Jajajajaja","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614687408634479","M"
"2015-06-11 23:15:10","FanPage: Ezequiel Lavezzi","Juan Pablo Aquino","A guzman y a casco lo llevaron para que el pocho y dimaria no se aburran","Objective","","http://www.facebook.com/ezequiel.lavezzi/posts/614672578635962?comment_id=614687465301140","M"
